id,prompt,seed,step,cfg,sampler,width,height,user_name,timestamp,image_nsfw,prompt_nsfw,image_path
342,"epic 3 d, biodegradable computers controlled by telepathic hackers, liquid, bubbles, crystals, houdini sidefx, perfect render, artstation trending, by jeremy mann, tsutomi nihei and ilya kuvshinov ",1520307042,50,7.0,k_lms,512,768,3e774662f24c78b0590d57365d755d7dacde8f33dbdc5622f3ed442f46d92075,2022-08-20 03:03:00+00:00,0.12258324027061462,0.0010905135422945023,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_342.png
343,"a beautiful painting of the moon by nekro and pascal blanche and syd mead and greg rutkowski and sachin teng and victo ngai and simon stalenhag and chris voy and tsutomu nihei. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",1338825583,50,7.0,k_lms,512,512,6293952ee615a66942687b495bbcf832954e2a3cd5118f9506cac401ad1ce5ed,2022-08-20 03:04:00+00:00,0.06675782799720764,0.0005760525818914175,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_343.png
344,frog emoji ,4261328088,50,7.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:04:00+00:00,0.054890651255846024,0.009443321265280247,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_344.png
345,"a drag queen wearing heavy drag queen makeup, fabulous drag queen ( wig, hair ) in retro 1 9 5 0 s housewife outfit ( frilly dress, apron, vintage hairdo wig ), highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, by artgerm, by greg rutkowski, by rembrandt, ru paul, clear detailed face,",4206824906,30,8.0,k_lms,512,512,5b2bf7e83001f220c5487210d3653d1e2f89394932479b0480613138157491c1,2022-08-20 03:04:00+00:00,0.05683382973074913,0.020113572478294373,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_345.png
346,"epic 3 d, biodegradable gpu controlled by telepathic hackers, liquid, bubbles, crystals, houdini sidefx, perfect render, artstation trending, by jeremy mann, tsutomi nihei and ilya kuvshinov ",1707386557,50,7.0,k_lms,512,768,3e774662f24c78b0590d57365d755d7dacde8f33dbdc5622f3ed442f46d92075,2022-08-20 03:05:00+00:00,0.08180610090494156,0.0007073136512190104,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_346.png
347,"a beautiful painting of a man look the moon by nekro and pascal blanche and syd mead and greg rutkowski and sachin teng and victo ngai and simon stalenhag and chris voy and tsutomu nihei. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",1513848770,50,7.0,k_lms,512,512,6293952ee615a66942687b495bbcf832954e2a3cd5118f9506cac401ad1ce5ed,2022-08-20 03:06:00+00:00,0.05334968864917755,0.0012889771023765206,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_347.png
348,"imogen poots as divinity paladin goddess, greg manchess tarot card painting by sargent and leyendecker, fantasy, paste colours, medium shot, asymmetrical, intricate, elegant, matte painting, illustration, hearthstone, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton ",2166691889,50,10.0,k_lms,512,704,3db19c0f311420d61e8e9b8030aec1a00b3353b8f87f0ded69173c3fa12df087,2022-08-20 03:06:00+00:00,2.0,0.14916951954364777,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_348.png
349,"artistic portrait of a confident and mature looking northern blond female barbarian with extremely long braided hair, beautiful blue eyes and red lips, perfect fit body, art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, masterpiece ",4016715443,50,15.0,k_lms,512,512,3b763a3f4eeb61e9237c5d239c94a528079b0f3236e0ce9c1f4f521fed8b28c4,2022-08-20 03:06:00+00:00,0.17420023679733276,0.002778005553409457,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_349.png
350,a screenshot taken in a quirky indie platformer ,1112945008,50,7.0,k_lms,640,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:07:00+00:00,0.07631400227546692,0.009546590968966484,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_350.png
351,"person walking inside a timeless bubble, streets of salvador brazil strangeness pastels black people trance keitai by kadir nelson edward hopper and james gilleard zdzislaw beksinski close up shot airbrush ilya kuvshinov detailed takato yamamoto james jean artstation ",3980176211,50,7.0,k_lms,512,704,f2a95dafc3cc4949f5b791210af32eb7162950431db59f449fb2a9aa50feafa4,2022-08-20 03:07:00+00:00,0.7631264328956604,0.019303476437926292,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_351.png
352,"person walking inside a timeless bubble, streets of salvador, brazil, by kadir nelson, edward hopper, james gilleard, zdzislaw beksinski, close up shot, airbrush, ilya kuvshinov, detailed, takato yamamoto james jean artstation ",2233377204,50,7.0,k_lms,512,704,f2a95dafc3cc4949f5b791210af32eb7162950431db59f449fb2a9aa50feafa4,2022-08-20 03:09:00+00:00,0.10895074158906937,0.00135806982871145,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_352.png
353,a cyberpunk silkscreen pop art portrait ,2703237235,50,7.0,k_lms,640,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:11:00+00:00,0.0881844162940979,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_353.png
354,"person walking inside a timeless bubble, streets of salvador, brazil, pastels, by kadir nelson, edward hopper, james gilleard, zdzislaw beksinski, close up shot, airbrush, ilya kuvshinov, detailed, takato yamamoto james jean artstation ",2531982100,50,7.0,k_lms,512,704,f2a95dafc3cc4949f5b791210af32eb7162950431db59f449fb2a9aa50feafa4,2022-08-20 03:11:00+00:00,0.0802721306681633,0.001422326429747045,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_354.png
355,ethereal empty onsen next to grand japanese architecture teahouse with floating red and gold lanterns and lotuses by greg rutkowski craig mullins ross tran mucha cozy zen garden glowing water lumen reflections matte painting concept art clear focus fantasy specular lighting global illumination trending on artstation ,310511247,50,9.0,k_lms,1024,512,4fbd38e17c32b1abf7e84fd80c2eb4a8735d7870a3580301b3c4b47c4c750694,2022-08-20 03:12:00+00:00,0.08463922142982483,0.0009298822842538357,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_355.png
356,"imogen poots as paladin, greg manchess painting by sargent and leyendecker, fantasy, pastel academia colours, medium shot, asymmetrical, beautiful eyes, elegant, matte painting, illustration, gloomhaven, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton ",4278176631,50,14.0,k_lms,512,640,3db19c0f311420d61e8e9b8030aec1a00b3353b8f87f0ded69173c3fa12df087,2022-08-20 03:12:00+00:00,0.19016440212726593,0.16877351701259613,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_356.png
357,"person walking inside a timeless bubble, streets of salvador, brazil, pastels, black people, trance, by edward hopper, james gilleard, zdzislaw beksinski, close up shot, airbrush, ilya kuvshinov, detailed, takato yamamoto james jean artstation ",2233377204,50,7.0,k_lms,512,704,f2a95dafc3cc4949f5b791210af32eb7162950431db59f449fb2a9aa50feafa4,2022-08-20 03:14:00+00:00,0.13227522373199463,0.053516387939453125,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_357.png
358,a cyberpunk silkscreen pop art portrait ,2748396317,50,7.0,k_lms,512,640,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:14:00+00:00,0.08092628419399261,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_358.png
359,"a frontal drawing of a vertical space rocket centered with a dark blue background and colorful clouds with stars by takashi murakami, beeple and james jean, aya takano color style, trippy, 8 k, super detailed, night sky, digital art, digital painting, clean ",2855583101,50,7.0,k_lms,512,512,cea392a8e6a16ea2f85a8c96cf7c709d4a1f68b640a17b1735843f9bcbf15589,2022-08-20 03:14:00+00:00,0.04015909880399704,0.0006950029055587947,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_359.png
360,"epic 3 d, biodegradable gpu controlled by telepathic hackers, teal liquid, plum mangroves, glorious bubbles, crystals, houdini sidefx, perfect render, artstation trending, by jeremy mann, tsutomi nihei and ilya kuvshinov ",3349803479,50,7.0,k_lms,512,768,3e774662f24c78b0590d57365d755d7dacde8f33dbdc5622f3ed442f46d92075,2022-08-20 03:16:00+00:00,0.33405861258506775,0.000841774046421051,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_360.png
361,a cyberpunk silkscreen pop art portrait ,1934525176,50,9.0,k_lms,512,640,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:16:00+00:00,0.0835932046175003,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_361.png
362,"overwatch jakarta ocean maritime building, indonesia, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",1795817473,50,12.0,k_lms,1024,512,5217448ed8d41465a36614ff7f1d554e34037cd1535ae111ddbc2b8e4bc1c938,2022-08-20 03:17:00+00:00,0.07077193260192871,0.0013553880853578448,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_362.png
363,"person walking inside a timeless bubble, streets of salvador, brazil, pastels, black people, trance, by edward hopper, james gilleard, zdzislaw beksinski, close up shot, airbrush, ilya kuvshinov, detailed, takato yamamoto james jean artstation ",2684769878,50,7.0,k_lms,512,704,f2a95dafc3cc4949f5b791210af32eb7162950431db59f449fb2a9aa50feafa4,2022-08-20 03:17:00+00:00,0.2218383103609085,0.053516387939453125,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_363.png
364,"imogen poots as tech paladin, greg manchess painting by sargent and leyendecker, fantasy, gaudy colours, close - up shot, beautiful eyes, elegant, matte painting, illustration, gloomhaven, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton ",4103762659,50,14.0,k_lms,512,640,3db19c0f311420d61e8e9b8030aec1a00b3353b8f87f0ded69173c3fa12df087,2022-08-20 03:17:00+00:00,0.06386162340641022,0.11410921066999435,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_364.png
365,"epic 3 d, biodegradable gpu controlled by telepathic hackers terraforming, teal liquid, plum mangroves spinning into glorious bubbles and giant wires, crystals, houdini sidefx, perfect render, artstation trending, by jeremy mann, tsutomi nihei and ilya kuvshinov ",55340496,50,7.0,k_lms,512,768,3e774662f24c78b0590d57365d755d7dacde8f33dbdc5622f3ed442f46d92075,2022-08-20 03:18:00+00:00,0.08434753119945526,0.0011919740354642272,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_365.png
366,"desert with giant monster bones by josan gonzalez splash art graphic design color splash high contrasting art, fantasy, highly detailed, art by greg rutkowski ",2980945225,50,10.0,k_lms,512,704,eb79ca855739c0cdbe20660e8896ebdf5c2091299332d748d1448ada592dbd33,2022-08-20 03:19:00+00:00,0.10545934736728668,0.0013171572936698794,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_366.png
367,"person walking inside a timeless bubble, streets of salvador brazil by edward hopper, pi - slices ofir shoham kidmograph randy bishop alex heywood minna sundberg greg rutkowski lisa frank tooth wu artstation cgsociety leonardo da vinci mandy jurgens irina french heraldo ortega simon stalenhag edvard munch ",1863741204,50,7.0,k_lms,512,704,f2a95dafc3cc4949f5b791210af32eb7162950431db59f449fb2a9aa50feafa4,2022-08-20 03:19:00+00:00,0.1091972291469574,0.000647120934445411,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_367.png
368,a cyberpunk silkscreen pop art portrait ,3128066965,50,5.0,k_lms,512,640,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:19:00+00:00,0.07078752666711807,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_368.png
369,"overwatch jakarta road highway, indonesia, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",2905003622,50,12.0,k_lms,1024,512,5217448ed8d41465a36614ff7f1d554e34037cd1535ae111ddbc2b8e4bc1c938,2022-08-20 03:20:00+00:00,0.06727203726768494,0.0013572054449468851,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_369.png
370,"person walking inside a timeless bubble, streets of salvador brazil by edward hopper beeple gmunk pi - slices ofir shoham kidmograph randy bishop alex heywood minna sundberg greg rutkowski lisa frank tooth wu artstation cgsociety leonardo da vinci mandy jurgens irina french heraldo ortega simon stalenhag edvard munch ",2684769878,50,7.0,k_lms,512,704,f2a95dafc3cc4949f5b791210af32eb7162950431db59f449fb2a9aa50feafa4,2022-08-20 03:20:00+00:00,0.10485435277223587,0.00114601815585047,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_370.png
371,"steampunk female rogue | | fine detail!! anime!! realistic shaded lighting!! poster by ilya kuvshinov katsuhiro otomo ghost - in - the - shell, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ",604253020,50,14.600000381469727,k_lms,512,768,327ab2382be188d481a10b7084506d350d23afdfb3121b7877bb6ba88b23cba2,2022-08-20 03:20:00+00:00,0.07219387590885162,0.002788308309391141,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_371.png
372,"lovecraft horror victorian house by edward hopper, pi - slices ofir shoham kidmograph randy bishop alex heywood minna sundberg greg rutkowski lisa frank tooth wu artstation cgsociety leonardo da vinci mandy jurgens irina french heraldo ortega simon stalenhag edvard munch ",3276292652,50,7.0,k_lms,512,704,eb79ca855739c0cdbe20660e8896ebdf5c2091299332d748d1448ada592dbd33,2022-08-20 03:21:00+00:00,0.09988248348236084,0.0015798136591911316,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_372.png
373,"artistic portrait of a confident and severe looking northern war goddess, extremely long blond braided hair, beautiful blue eyes and red lips, perfect fit body, art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, masterpiece ",3162058844,50,15.0,k_lms,512,512,3b763a3f4eeb61e9237c5d239c94a528079b0f3236e0ce9c1f4f521fed8b28c4,2022-08-20 03:22:00+00:00,0.3322940766811371,0.0006340303225442767,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_373.png
374,"princess leia | | fine detail!! anime!! realistic shaded lighting!!, directional lighting 2 d poster by ilya kuvshinov, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ",1995204591,50,11.0,k_lms,512,768,327ab2382be188d481a10b7084506d350d23afdfb3121b7877bb6ba88b23cba2,2022-08-20 03:22:00+00:00,0.16690270602703094,0.0013575564371421933,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_374.png
375,that vegan teacher eating steak ,3874633066,50,7.0,k_lms,512,512,1eccbf7ec1028838aadfb8afd3da945a6b235214c9e5c165def111ca07b373a3,2022-08-20 03:22:00+00:00,0.046906713396310806,0.029524769634008408,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_375.png
376,"tracer from overwatch | | fine detail!! anime!! realistic shaded lighting!!, directional lighting 2 d poster by ilya kuvshinov, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ",3611960735,50,11.0,k_lms,512,768,327ab2382be188d481a10b7084506d350d23afdfb3121b7877bb6ba88b23cba2,2022-08-20 03:24:00+00:00,0.3253517746925354,0.0006378358812071383,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_376.png
377,a cyberpunk silkscreen pop art portrait ,2419325748,50,5.0,k_lms,512,640,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:24:00+00:00,0.10116547346115112,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_377.png
378,"elizabeth from bioshock infinite opening a portal | | fine detail!! anime!! realistic shaded lighting!!, directional lighting 2 d poster by ilya kuvshinov, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ",273601771,50,11.0,k_lms,512,768,327ab2382be188d481a10b7084506d350d23afdfb3121b7877bb6ba88b23cba2,2022-08-20 03:25:00+00:00,0.1351640820503235,0.0002966101747006178,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_378.png
379,a cyberpunk silkscreen pop art portrait ,2864379139,50,5.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:26:00+00:00,0.06744056940078735,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_379.png
380,"imogen poots as cosmic knight athena, greg manchess painting by sargent and leyendecker, fantasy, gaudy colours, close - up shot, beautiful eyes, elegant, matte painting, illustration, gloomhaven, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton ",830258578,50,14.0,k_lms,512,640,3db19c0f311420d61e8e9b8030aec1a00b3353b8f87f0ded69173c3fa12df087,2022-08-20 03:26:00+00:00,0.3006220757961273,0.12180481851100922,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_380.png
381,"elizabeth from bioshock infinite opening a portal environment | | fine detail!! anime!! realistic shaded lighting!!, directional lighting 2 d by ilya kuvshinov, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ",1794185852,50,11.0,k_lms,1024,512,327ab2382be188d481a10b7084506d350d23afdfb3121b7877bb6ba88b23cba2,2022-08-20 03:27:00+00:00,0.2227029949426651,0.00035405842936597764,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_381.png
382,"artistic portrait of a confident and severe looking northern queen warrior, extremely long blond hair beautiful blue eyes and red lips, perfect fit body, art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, masterpiece ",222770715,50,15.0,k_lms,512,512,2243678b6adcef9ec83a2afb38b1d15671c03c080a1f3add6b48c3c9698eff39,2022-08-20 03:27:00+00:00,0.0925574079155922,0.0006744209094904363,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_382.png
383,a cyberpunk silkscreen pop art portrait ,462985696,50,1.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:27:00+00:00,0.0823904350399971,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_383.png
384,"overwatch noir building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",839098130,50,12.0,k_lms,1024,512,5217448ed8d41465a36614ff7f1d554e34037cd1535ae111ddbc2b8e4bc1c938,2022-08-20 03:27:00+00:00,0.06808315962553024,0.01254995446652174,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_384.png
385,"artistic portrait of a confident and severe looking northern queen warrior, extremely long blond braided hair, beautiful blue eyes and red lips, perfect fit body, art by artgerm and greg rutkowski and magali villeneuve, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, masterpiece ",1217060071,50,15.0,k_lms,512,512,3b763a3f4eeb61e9237c5d239c94a528079b0f3236e0ce9c1f4f521fed8b28c4,2022-08-20 03:27:00+00:00,0.1299692690372467,0.0006855913670733571,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_385.png
386,"imogen poots as cosmic goddess, paladin, greg manchess painting by sargent and leyendecker, fantasy, gaudy colours, close - up shot, beautiful eyes, elegant, matte painting, illustration, gloomhaven, by greg rutkowski, by greg tocchini, by james gilleard, by joe fenton ",1804743031,50,14.0,k_lms,512,640,3db19c0f311420d61e8e9b8030aec1a00b3353b8f87f0ded69173c3fa12df087,2022-08-20 03:28:00+00:00,0.15261268615722656,0.19480150938034058,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_386.png
387,a cyberpunk silkscreen pop art portrait ,3991975308,50,1.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:29:00+00:00,0.1317000836133957,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_387.png
388,"beautiful ink sketch, a fantasy young girl in ww 1 dieselpunk, power lines, zeppelin airship by the edge chronicles by chris riddell, by ilya kuvshinov, wlop, krenz kushart, boris vallejo, ayami kojima and ayami kojima ",582803780,50,13.0,k_lms,512,768,c9dc6514c9b42d462d81bcacac02c87d8623a78ac90977e96da7336ac570b061,2022-08-20 03:30:00+00:00,0.07621897011995316,0.0003789349284488708,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_388.png
389,a cyberpunk silkscreen pop art portrait ,3991975308,50,2.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:30:00+00:00,0.07493539154529572,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_389.png
390,a cyberpunk silkscreen pop art portrait ,2459365308,50,3.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:31:00+00:00,0.04557342082262039,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_390.png
391,a cyberpunk silkscreen pop art portrait ,2459365308,50,4.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:33:00+00:00,0.045055560767650604,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_391.png
392,"overwatch protoss noir building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",3311476764,50,12.0,k_lms,1024,512,5217448ed8d41465a36614ff7f1d554e34037cd1535ae111ddbc2b8e4bc1c938,2022-08-20 03:35:00+00:00,0.08704493939876556,0.007549705915153027,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_392.png
393,"a beautiful painting of the moonlight by nekro and pascal blanche and syd mead and greg rutkowski and sachin teng and victo ngai and simon stalenhag and chris voy and tsutomu nihei. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",3640404815,50,7.0,k_lms,512,512,6293952ee615a66942687b495bbcf832954e2a3cd5118f9506cac401ad1ce5ed,2022-08-20 03:36:00+00:00,0.33361631631851196,0.0006465640035457909,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_393.png
394,giant spider attending a barbeque ,2761222239,50,7.0,k_lms,512,512,1eccbf7ec1028838aadfb8afd3da945a6b235214c9e5c165def111ca07b373a3,2022-08-20 03:37:00+00:00,0.026541225612163544,0.10120975971221924,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_394.png
395,a cyberpunk silkscreen pop art portrait ,3784337211,50,6.0,k_lms,512,512,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:37:00+00:00,0.09407582879066467,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_395.png
396,"an anthropomorphized block of tofu busting through a brick wall, cartoon style, inspired by the kool aid man ",840121711,50,7.0,k_lms,512,512,f8dd5f6c22b69bf7e245f6fdfe334a1760f4ee2754330b828b308169c64c1790,2022-08-20 03:38:00+00:00,0.025387369096279144,0.0140304546803236,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_396.png
397,"overwatch post modernism building, stylized, exterior, architecture, in watercolor gouache detailed paintings, arcane, insanely detail, artstation, 8 k, futuristic, big medium small, props, furniture and decor, empty, no character ",2990619120,50,12.0,k_lms,1024,512,5217448ed8d41465a36614ff7f1d554e34037cd1535ae111ddbc2b8e4bc1c938,2022-08-20 03:39:00+00:00,0.41057655215263367,0.0026015625335276127,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_397.png
398,"a frontal drawing of a vertical space rocket centered with a dark blue background and colorful clouds with stars by takashi murakami, beeple and james jean, aya takano color style, trippy, 8 k, super detailed, night sky, digital art, digital painting, clean ",1582450972,50,7.0,k_lms,512,512,dc2163a1ed7922b5298061324ee204ee3ff42bc7abacd58675ca06a4b4d0854f,2022-08-20 03:42:00+00:00,0.14397047460079193,0.0006950029055587947,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_398.png
399,seattle seahawks winning the super bowl ,1946055680,50,7.0,k_lms,512,512,811c288a724492c05d37e04be1124b847e0f26d149be125bba8fa779233cc566,2022-08-20 03:43:00+00:00,0.18442700803279877,0.0008287035161629319,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_399.png
400,cool mac wallpaper lobby ,1981976953,50,7.0,k_lms,512,512,db5f99224c964cb5b4c7df3e198120365e9fa31f1698d73ff5132f564a84cf21,2022-08-20 03:45:00+00:00,0.08598776906728745,0.0005328033585101366,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_400.png
401,"a beautiful painting of moonlight by nekro and pascal blanche and syd mead and greg rutkowski and sachin teng and victo ngai and simon stalenhag and chris voy and tsutomu nihei. in style of cg art. ray tracing, cel shading, 3 d. ue 5. hyper detailed. realistic. maya. octane render. ",3940128709,50,7.0,k_lms,512,512,6293952ee615a66942687b495bbcf832954e2a3cd5118f9506cac401ad1ce5ed,2022-08-20 03:45:00+00:00,0.08712737262248993,0.0006846387404948473,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_401.png
402,a cyberpunk silkscreen pop art portrait ,3214568768,50,2.0,k_lms,512,640,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:47:00+00:00,0.07822121679782867,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_402.png
403,1 9 5 0 s couple being incinerated by nuclear war h 6 4 0 ,4141476537,50,10.0,k_lms,512,512,2d3e755fe0cebef87f3bd3b0cee13bfae0b6a5efe469580147e818bbc1a2049d,2022-08-20 03:49:00+00:00,0.08295261859893799,0.003979040775448084,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_403.png
404,"a young man sitting on his computer in his messy bedroom staring at several computer monitors showing crypto trades, illustration, colourful, chill, anime asthetic, neon glow, gamer, ",133142201,50,7.0,k_lms,512,512,5bcf5aa23d33fcb6974834200eb18bb5d0e09a53abbce758115f91b4b43b6eb8,2022-08-20 03:50:00+00:00,0.10448306053876877,0.041801709681749344,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_404.png
405,a cyberpunk silkscreen pop art portrait ,587515569,50,2.0,k_lms,512,640,08ac4153ab7e13baa55ee74213eb117a29a0024267b29e42dd6a27246d23a30e,2022-08-20 03:50:00+00:00,0.14908656477928162,0.0068465787917375565,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_405.png
406,"a frontal drawing of a beautiful young girl with a third eye centered with a dark blue background and colorful clouds with stars by takashi murakami, beeple and james jean, aya takano color style, trippy, 8 k, super detailed, night sky, digital art, digital painting, clean ",3074709995,50,7.0,k_lms,512,512,dc2163a1ed7922b5298061324ee204ee3ff42bc7abacd58675ca06a4b4d0854f,2022-08-20 03:51:00+00:00,0.08907884359359741,0.0008402614039368927,/content/drive/MyDrive/prompt_recc/Hyelim_first_5k_images/im_in_406.png
